id,type,wikidata_name_first,wikidata_name,mainsnak.property_text,wikidata_description_first,wikidata_description,wikidata_name2_first,wikidata_name2,mainsnak.datavalue.value.latitude,mainsnak.datavalue.value.longitude
Q5926538$C39EE652-1842-4C8B-97BC-8047D79F1E2B,statement,es_Jardín Botánico de Nairobi,es_Jardín Botánico de Nairobi,coordinate location,"de_Botanischer Garten in Nairobi, Kenia","de_Botanischer Garten in Nairobi, Kenia",,,-1.27429983,36.81309983
q5940182$4005AEED-3964-454B-8AC5-6DDEE7F419AC,statement,en_Humble Hearts School,en_Humble Hearts School,coordinate location,,,,,-1.25012,36.927344
Q5985013$751570B1-E2F9-49E6-A97A-B063CADA7534,statement,en_Icagiciru,en_Icagiciru;nl_Icagiciru,coordinate location,,,,,-0.45,36.87
Q5986028$AE72C4C9-5530-414D-92D3-E457B7CF72A1,statement,en_Ichagaki,en_Ichagaki;nl_Ichagaki,coordinate location,,,,,-0.82,37.07
q6052984$0A1B2461-8FAC-4F72-AC01-0D48B51D8915,statement,en_International School of Kenya,en_International School of Kenya;sw_International School of Kenya,coordinate location,,,,,-1.231648,36.764238
Q6094529$F36BE651-C5D5-4B3C-B5F2-CD96AFB012DD,statement,en_Ithaithi,en_Ithaithi;nl_Ithaithi,coordinate location,,,,,-0.47,37.07
Q6095139$76A1EB1A-38E8-42EA-AB60-4AC30A9C80C6,statement,en_Itundu,en_Itundu;nl_Itundu,coordinate location,,,,,-0.42,37.18
Q6343912$7AF5A5A7-D110-4D71-8E8D-2DC50BD36AAE,statement,en_Kabaru,en_Kabaru;nl_Kabaru,coordinate location,,,,,-0.28,37.17
Q6346316$07DB0D25-7C18-446B-ABF2-FB1EF5557B22,statement,en_Kagaa,en_Kagaa;nl_Kagaa,coordinate location,,,,,-1.03,36.7
Q6346561$1EB936FE-98AD-41B3-BD4A-D466AF081CBA,statement,en_Kagicha,en_Kagicha;nl_Kagicha,coordinate location,,,,,-0.6,36.9
Q6346939$4AA1EDF6-8494-4D1C-AFE5-ADE1B358CB3D,statement,en_Kahigaini,en_Kahigaini;nl_Kahigaini,coordinate location,,,,,-0.4,36.87
Q6346982$30CADBBA-BEA8-44FB-A887-8770B9B7F5FA,statement,en_Kahithe,en_Kahithe;nl_Kahithe,coordinate location,,,,,-0.73,36.98
Q6348305$5B87C450-D350-466F-A685-BD270A982608,statement,en_Kairuri,en_Kairuri;nl_Kairuri,coordinate location,,,,,-0.43,37.47
Q6352769$BCA5F50F-47CF-4CBC-916E-4E90823A1899,statement,en_Kalimoni,en_Kalimoni;nl_Kalimoni,coordinate location,,,,,-1.1,37.02
Q6355845$BA9E1C34-C21B-4AEC-A378-87986F32C41C,statement,en_Kamandura,en_Kamandura;nl_Kamandura,coordinate location,,,,,-1.13,36.63
Q6356182$D159F61C-2A7C-46B3-AF77-CEA9CED5E82F,statement,en_Kamatu,en_Kamatu;nl_Kamatu,coordinate location,,,,,-0.5,37.1
Q6356422$96708034-C2AE-4244-B23D-14F3E082699E,statement,en_Kamburu,en_Kamburu;nl_Kamburu,coordinate location,,,,,-1.03,36.73
Q6356428$B28444BB-A4C4-4FBA-9E70-5DCF5E8F0B08,statement,en_Kamburu Hydroelectric Power Station,en_Kamburu Hydroelectric Power Station;nb_Kamburu vannkraftverk;de_Kraftwerk Kamburu,coordinate location,,,nb_Kamburu-demningen,nb_Kamburu-demningen,-0.808056,37.6866
Q6358478$E18A31D9-C995-464F-B2EB-66DE018E23CC,statement,en_Kamirithu,en_Kamirithu;nl_Kamirithu,coordinate location,,,,,-1.12,36.63
Q6362703$C66C2853-0C68-4981-8BFB-C5F183657D9E,statement,en_Kangenga,en_Kangenga;nl_Kangenga,coordinate location,,,,,-0.78,37.1
Q6363512$225C462A-A43D-485D-80A4-C7BAD0AC9814,statement,en_Kanjora,en_Kanjora;nl_Kanjora,coordinate location,,,,,-0.4,36.88
Q6365824$1073D497-5561-4A0B-88B8-BCA7557E1265,statement,en_Kanyama,en_Kanyama;nl_Kanyama,coordinate location,,,,,-0.47,37.1
Q6368789$DA08CE84-C1B0-4AA4-B3E4-5DBAA6EAC8D8,statement,de_Karatina,de_Karatina;en_Karatina;sw_Karatina;sv_Karatina;pl_Karatina;nl_Karatina;zh_卡拉蒂納,coordinate location,nl_nederzetting in Kenia,nl_nederzetting in Kenia,"sw_Karatina, Kenya","sw_Karatina, Kenya",-0.4817,37.1251
Q6369446$DEAEC7D6-17DA-4C1F-8456-1B96D41ED618,statement,en_Karembu,en_Karembu;nl_Karembu,coordinate location,,,,,-1.03,36.9
Q6373612$A1AC5CDB-6482-4833-8352-C9994DBC243E,statement,en_Karuiro,en_Karuiro;nl_Karuiro,coordinate location,,,,,-0.62,37.12
Q6373638$085B6416-FCB5-43AD-A83D-3AB8404DABE4,statement,en_Karumandi,en_Karumandi;nl_Karumandi,coordinate location,,,,,-0.45,37.35
Q6373729$6BB6C642-67F8-4E82-8FF8-05E18E4E935F,statement,en_Karura Kanyungu,en_Karura Kanyungu;nl_Karura Kanyungu,coordinate location,,,,,-1.2,36.73
Q6373730$8E2523C8-6395-46DD-958C-C08034A9FEF4,statement,en_Karuris,en_Karuris;nl_Karuris,coordinate location,,,,,-0.67,36.83
Q6373733$C1757ED4-68DF-41F1-AE69-9DF7993DA187,statement,en_Karuruma,en_Karuruma;nl_Karuruma,coordinate location,,,,,-0.68,36.83
Q6376111$A353F833-6B7E-41AF-90B5-0A5700275736,statement,en_Kathangari,en_Kathangari;nl_Kathangari,coordinate location,,,,,-0.47,37.45
Q6376270$E2B5A983-7201-46DD-8C24-89BAFCBF9261,statement,en_Katheka,en_Katheka;nl_Katheka,coordinate location,,,,,-1.2,37.9
Q6377157$953198DE-5E96-44C7-B05A-9769ABFD4DB4,statement,en_Kathukeni,en_Kathukeni;nl_Kathukeni,coordinate location,,,,,-0.63,37.05
Q6377812$F2F7575F-EC65-4749-965B-587FF493F4DC,statement,en_Katothia,en_Katothia;nl_Katothia,coordinate location,,,,,-1.23,37.73
Q6392587$781A614C-79DF-40D2-B3BE-70B480F89E89,statement,en_Kenya Institute of Social Work and Community Development,en_Kenya Institute of Social Work and Community Development,coordinate location,,,,,-1.287013,36.837603
Q6392691$3D7D2393-98CE-47FF-B188-4052A12E7796,statement,en_Kenya School of Law,en_Kenya School of Law,coordinate location,,,,,-1.361476,36.746938
Q6393933$E8FA9990-6135-4551-92A2-E4B5D806523C,statement,en_Kerita,en_Kerita;nl_Kerita,coordinate location,,,,,-0.98,37
Q6394803$066C13DE-2320-43E6-93D3-D6382A68C41E,statement,en_Keruri,en_Keruri;nl_Keruri,coordinate location,,,,,-0.62,37
Q6403675$D51568A2-B382-4163-9EF7-E91E7B7CE702,statement,en_Kiaga,en_Kiaga;nl_Kiaga,coordinate location,,,,,-0.6,37
Q6403687$0505C77A-7F5D-4358-B2B7-8890B1499EB2,statement,en_Kiaibabu,en_Kiaibabu;nl_Kiaibabu,coordinate location,,,,,-1.15,37
Q6403689$74069F68-DA1B-4642-8353-3012277289A0,statement,en_Kiakanyinga,en_Kiakanyinga;nl_Kiakanyinga,coordinate location,,,,,-0.27,38
Q6403721$769B1F70-4770-4051-AD43-121D26E9D23F,statement,en_Kiamatogo,en_Kiamatogo;nl_Kiamatogo,coordinate location,,,,,-0.47,37
Q6403726$DA6BF3C0-5B6D-4C66-9238-7AD4A33A508A,statement,en_Kiambere,en_Kiambere;nl_Kiambere,coordinate location,,,,,-0.7,38
Q6403729$01201C19-F832-4B05-AACF-CCBB693942F4,statement,en_Kiambere Hydroelectric Power Station,en_Kiambere Hydroelectric Power Station;nb_Kiambere vannkraftverk;de_Kraftwerk Kiambere,coordinate location,,,nb_Kiambere-demningen,nb_Kiambere-demningen,-0.59666667,37.88638889
Q6403772$9705EE74-D523-458A-A2A1-F8A98243DC7F,statement,en_Kiamworia,en_Kiamworia;nl_Kiamworia,coordinate location,,,,,-1,37
Q6403811$5BD5BCBC-9866-4835-9442-7A00FDF8E10A,statement,en_Kianganda,en_Kianganda;nl_Kianganda,coordinate location,,,,,-0.55,37
Q6403906$6888739A-F5BA-4493-83C6-999BD643EA5F,statement,en_Kiawambeu,en_Kiawambeu;nl_Kiawambeu,coordinate location,,,,,-0.73,37
Q6403907$586C4F7B-C79A-4B7A-98D0-149BCC4603E6,statement,en_Kiawambogo,en_Kiawambogo;nl_Kiawambogo,coordinate location,,,,,-0.67,37
Q6405966$587CA92D-1454-4A10-B48D-D1770927ED27,statement,en_Kigongo,en_Kigongo;nl_Kigongo,coordinate location,,,,,-0.65,37
Q6406000$A8D81D1A-CE9D-4E51-95F6-0B7DAD561EC3,statement,"en_Kihara, Kenya","en_Kihara, Kenya;nl_Kihara, Kenya",coordinate location,,,,,-1.22,37
Q6406036$909A2CF6-30DA-418D-B2E9-87E300B6DF38,statement,en_Kihuri,en_Kihuri;nl_Kihuri,coordinate location,,,,,-0.55,37
Q6406085$2E8E4920-255D-4EA3-90C1-CD0D3A85C1DF,statement,en_Kiinu,en_Kiinu;nl_Kiinu,coordinate location,,,,,-0.58,37
Q6406132$9639E3A2-D95E-4E28-9118-FF2910FCD8C1,statement,en_Kijegge,en_Kijegge;nl_Kijegge,coordinate location,,,,,-0.27,38
Q6409731$49ED6527-55E1-4624-B44C-F88129DC5366,statement,en_Kimande,en_Kimande;nl_Kimande,coordinate location,,,,,-0.82,37
Q6414468$E1B267C8-0F8C-4D6D-B7AE-43BCACAB5945,statement,en_Kinyona,en_Kinyona;nl_Kinyona,coordinate location,,,,,-0.75,37
Q6415091$AAF3BF60-35AE-44AB-AA08-86AD3571FF64,statement,en_Kiriangoro,en_Kiriangoro;nl_Kiriangoro,coordinate location,,,,,-0.8,37
Q6415092$86E2B54B-BF84-4E39-BDC9-A8FC0B855823,statement,en_Kiriani,en_Kiriani;nl_Kiriani,coordinate location,,,,,-0.6,37
Q6415327$CEEC3066-FBF4-40CC-955E-421A8A33E2A4,statement,en_Kiriri,en_Kiriri;nl_Kiriri,coordinate location,,,,,-1.2,37
Q6417336$7684FFFB-188B-4623-BC7A-D155A02E0682,statement,en_Kisuki,en_Kisuki;nl_Kisuki,coordinate location,,,,,-0.52,37
Q6418743$398EE952-2458-4CC1-AC0D-0DFD4D58681D,statement,en_Kiuu,en_Kiuu;nl_Kiuu,coordinate location,,,,,-0.6,37
Q6448663$4FA6A805-918E-44F8-A8A0-439892F31971,statement,en_Kutus,en_Kutus;es_Kutus;ja_クトゥス;nl_Kutus,coordinate location,,,,,-0.56666667,37.31666667
Q6485728$02544137-07F3-4FD9-BB3E-0B2D0A616C60,statement,en_Langarwa,en_Langarwa;ur_لنگروا;nl_Langarwa,coordinate location,,,,,0.47,36.05
Q6662043$9453C5B3-EEB0-4B9D-9F2E-7AAD08728C52,statement,en_Llewelen,en_Llewelen;nl_Llewelen,coordinate location,,,,,-0.08,37.02
Q6735152$A22F8DC2-6B42-4A4D-85E5-6DCC708F6E0E,statement,en_Mai Maharo,en_Mai Maharo;nl_Mai Maharo,coordinate location,,,,,-0.58,36.62
q6737792$DBD31316-B9E3-494C-9E63-41B166864D2E,statement,fa_ماجی‌ماتا,fa_ماجی‌ماتا;en_Maji Mata;nl_Maji Mata,coordinate location,,,fa_ماجی ماتا,fa_ماجی ماتا,0.27,36.05
Q6740511$CA0DC699-BE01-4E6A-B471-9E8E6F9CC866,statement,en_Makwau,en_Makwau;nl_Makwau,coordinate location,,,,,-0.97,36.97
Q6743684$BCF3E873-088C-461E-8738-29C7F544E772,statement,en_Malima,en_Malima;nl_Malima,coordinate location,,,,,-0.27,37.67
Q6753393$9A63EC47-032C-4F6A-B79C-3D460030CFEB,statement,en_Manyatta,en_Manyatta;nl_Manyatta,coordinate location,,,,,-0.43,37.48
Q6754634$EB557AF8-BE79-4E46-9C51-EDF0F3F21159,statement,en_Maragi,en_Maragi;nl_Maragi,coordinate location,,,,,-0.73,37.13
Q6761763$DF8364F3-5629-4598-961D-4133E439DC36,statement,en_Mariaini,en_Mariaini;nl_Mariaini,coordinate location,,,,,-0.83,37.08
Q6763311$F277D522-41EF-4C6C-8D78-B12F91D35D34,statement,en_Mariira,en_Mariira;nl_Mariira,coordinate location,,,,,-0.8,36.93
Q6777951$3D77C060-5F5D-4DD3-B0C8-B025265DCD89,statement,en_Marumi,en_Marumi;nl_Marumi,coordinate location,,,,,-0.8,36.98
Q6781783$C11E0EA5-0D72-49B9-8632-6F12141F0146,statement,en_Maryvale Farm,en_Maryvale Farm;nl_Maryvale Farm,coordinate location,,,,,-1.22,36.95
Q6786780$02C41907-884C-45A7-8A02-53F8C30152B7,statement,en_Matha-geni,en_Matha-geni;nl_Matha-geni,coordinate location,,,,,-0.77,36.85
Q6786807$AB627352-99A5-44E7-8B50-DAC4586A7908,statement,en_Mathareini,en_Mathareini;nl_Mathareini,coordinate location,,,,,-0.82,36.97
Q6786808$A731ECB9-9C91-465E-AB53-B6972F88277F,statement,en_Mathari,en_Mathari;nl_Mathari,coordinate location,,,,,-0.42,36.92
Q6791959$1586D3FC-017F-40E4-AE57-FCAB619F868B,statement,en_Matuguta,en_Matuguta;nl_Matuguta,coordinate location,,,,,-1.08,36.73
Q6799574$419CBD5F-CB07-41D4-B2A7-A3EE5CF14058,statement,et_Mbagathi,et_Mbagathi;en_Mbagathi;nl_Mbagathi,coordinate location,,,,,-1.38,36.77
Q6799635$D5D116C6-B218-4601-AF01-822CABE3F2D4,statement,en_Mbari-ya-hiti,en_Mbari-ya-hiti;nl_Mbari-ya-hiti,coordinate location,,,,,-0.73,37.03
Q6799645$E978C67D-C600-4CAB-95A3-624705CF3042,statement,en_Mbauini,en_Mbauini;nl_Mbauini,coordinate location,,,,,-0.97,36.62
Q6799696$7BB38DDD-2503-4409-A26E-2017368E03EC,statement,en_Mbiri,en_Mbiri;nl_Mbiri,coordinate location,,,,,-0.48,37.4
Q6890687$DB46889A-81F3-4F77-B3F3-C86C3D27876C,statement,en_Mogotio,en_Mogotio;nl_Mogotio,coordinate location,,,,,-0.02,35.97
Q6929546$4D4CD75B-3E05-46E4-9600-C40F0E48C812,statement,en_Mrefu Farm,en_Mrefu Farm;nl_Mrefu Farm,coordinate location,,,,,-1.12,37.02
Q6932230$6B542FB5-17B6-4C68-898C-D6012B9FDC13,statement,en_Mugueni,en_Mugueni;nl_Mugueni,coordinate location,,,,,-1.07,36.87
Q6933539$66B1193C-CA6C-485F-AB01-BC70D3009553,statement,en_Mukinduri,en_Mukinduri;nl_Mukinduri,coordinate location,,,,,-0.53,37.27
Q6937022$58170097-1957-4CAB-B4BC-603644756CD9,statement,en_Mununga,en_Mununga;nl_Mununga,coordinate location,,,,,-0.7,37.02
Q6937164$90E2AB97-7559-493D-BE78-50AAD02731A7,statement,en_Murabara,en_Murabara;nl_Murabara,coordinate location,,,,,-0.67,37.37
Q6937320$B62B8E3D-1901-4F7E-923B-5FEEFD563B94,statement,en_Murang'a High School,en_Murang'a High School,coordinate location,,,,,-0.722478,37.146134
Q6943896$B07B15E1-8F72-45B6-9088-1D077AAA349F,statement,en_Muthurwa,en_Muthurwa;nl_Muthurwa,coordinate location,,,,,-1.17,36.75
Q6944299$D2C62461-5DD2-43C1-9EBD-47EA882932B3,statement,en_Muyaka,en_Muyaka;nl_Muyaka,coordinate location,,,,,-1.18,36.72
Q6944712$7E5E8CDD-5FCA-46A3-9130-ABC3B266BE9E,statement,en_Mweiga,en_Mweiga;ur_مویگا;nl_Mweiga,coordinate location,,,,,-0.32,36.9
Q6944734$E6D82F5C-AA4D-4B66-9DFA-988778A5EDEC,statement,en_Mwimuto,en_Mwimuto;ur_موموٹو;nl_Mwimuto,coordinate location,,,,,-0.93,36.87
q6959792$DC3934E1-3A98-4AC2-9EF4-F14C89EA17D6,statement,en_Nairobi Women's Hospital,en_Nairobi Women's Hospital,coordinate location,nl_ziekenhuis in Kenia,nl_ziekenhuis in Kenia;he_בית חולים בקניה,,,-1.293856,36.796071
Q6960738$99B18F99-49EA-4E4C-8386-1873057B4317,statement,en_Nakuru Boys High School,en_Nakuru Boys High School,coordinate location,,,,,-0.276833,36.091797
Q6960739$6717B954-E9A2-4881-81BA-F417E498BB46,statement,en_Nakuru County Council,en_Nakuru County Council,coordinate location,,,,,-0.28638889,36.06138889
Q6978858$9C71FDB5-3F14-48DC-A736-F6BCFB5BFA9D,statement,fr_Sénat,fr_Sénat;en_Senate;de_Senat;zh-hant_肯亞參議院;zh-cn_肯尼亞參議院,coordinate location,,,fr_Sénat du Kenya,fr_Sénat du Kenya,-1.28878,36.8227
Q6983758$88AA72FF-825B-4FA5-A29A-B3D35B649F4A,statement,en_Ndioni,en_Ndioni;nl_Ndioni,coordinate location,,,,,-1.1,36.6
Q7022270$AB264591-3909-4F65-BD0D-3DBFF1F26F26,statement,en_Ngemwa,en_Ngemwa;nl_Ngemwa,coordinate location,,,,,-1.12,36.82
Q7022742$C3503870-4CCC-4E12-85C9-B5673FCA6E66,statement,en_Ngusishi Farm,en_Ngusishi Farm;nl_Ngusishi Farm,coordinate location,,,,,0.08,37.3
Q7042495$1366B1B4-5776-45FC-961A-BC59CC17875E,statement,de_Njoro,de_Njoro;en_Njoro;sw_Njoro;sv_Njoro;nl_Njoro;ja_ンジョロ,coordinate location,,,,,-0.331626,35.944938
Q7042730$8526A2E3-427C-41DB-AA59-FF0B090B4D7D,statement,en_Nnundu,en_Nnundu;nl_Nnundu,coordinate location,,,,,-0.97,36.8
Q7049729$A37E64BC-00C2-47B4-BAE0-1E79B1C26743,statement,en_Noolpopong,en_Noolpopong;nl_Noolpopong,coordinate location,,,,,-1.17,36.05
Q7082825$45CCBD30-BB2E-4A05-AB0F-4CB0D487957E,statement,en_Ol Lalunga,en_Ol Lalunga;nl_Ol Lalunga,coordinate location,,,,,-1,36
Q7082827$6713628A-6BE1-4262-9625-7E2C1029ED36,statement,en_Ol Ombokishi,en_Ol Ombokishi;nl_Ol Ombokishi,coordinate location,,,,,-1.02,36
Q7088234$E055E2D5-244C-452C-830A-E4D4CF72CBC1,statement,en_Olkaria II Geothermal Power Plant,en_Olkaria II Geothermal Power Plant,coordinate location,,,,,-0.863611,36.3
Q7088505$DDC2185F-9653-4A82-8B60-3EB090936B54,statement,en_Olokurto,en_Olokurto;nl_Olokurto,coordinate location,,,,,-0.63,36
Q7113028$C3BC257B-16C6-4223-9D69-8045A0B43186,statement,en_Outspan Hotel,en_Outspan Hotel;es_Hotel Outspan;cs_Outspan;fr_Outspan Hotel,coordinate location,nl_hotel in Kenia,nl_hotel in Kenia,,,-0.4209,36.9418
Q7193385$3125FF13-F8B9-4900-BEB1-22778D57F0F6,statement,sw_Siakago,sw_Siakago;pl_Siakago;en_Siakago;sv_Siakago;nl_Siakago,coordinate location,nl_nederzetting in Kenia,nl_nederzetting in Kenia,,,-0.58333333,37.63333333
Q7333287$471D719F-BE89-44CC-9634-16E9B258CB4F,statement,en_Rift Valley Academy,en_Rift Valley Academy,coordinate location,nl_kostschool in Kenia,nl_kostschool in Kenia,,,-0.944038,36.595747
Q7379442$1BBB6CF9-0F02-45D0-9106-609C48F7653E,statement,en_Rumuruti,en_Rumuruti;pl_Rumuruti;ur_روموروتی;nl_Rumuruti;ja_ルムルチ;es_Rumuruti,coordinate location,,,ja_ルムルティ,ja_ルムルティ,0.32,37
Q7525979$2BF5DD55-572D-464A-9579-3ACB0134EFFB,statement,en_Sir Ali Muslim Club Ground,en_Sir Ali Muslim Club Ground,coordinate location,,,,,-1.27650556,36.83345
Q7558161$875A920E-24D2-4AE7-A188-66E458951467,statement,en_Solio Ranch,en_Solio Ranch;nl_Solio Ranch,coordinate location,,,,,-0.27,37
Q7622151$0F5D80E4-CF9D-4D28-8720-1BC820CBF9CE,statement,en_Strathmore School,en_Strathmore School;sw_Shule ya Strathmore,coordinate location,,,,,-1.26936,36.7768
Q7662958$C1FC551C-2F58-4932-AD65-4B41991BD23D,statement,en_Syokimau,en_Syokimau;nl_Syokimau,coordinate location,,,,,-1.36046,36.9353
Q7784141$011C179E-5D9F-4EDB-96A7-A0F8FFC87BD1,statement,en_Thika Dam,en_Thika Dam,coordinate location,,,,,-0.820278,36.8503
Q7784143$BFC52B7F-8A53-44D6-94A3-B798594D5684,statement,en_Thika High School,en_Thika High School,coordinate location,,,,,-1.04264,37.0869
Q1186487$EF559682-F6A0-49EF-8623-F8FE2C583A3F,statement,pt_Meridiano 37 E,pt_Meridiano 37 E;fa_نصف‌النهار ۳۷ درجه شرقی;ru_37-й меридиан восточной долготы;fr_37e méridien est;ko_동경 37도;en_37th meridian east;da_37. østlige længdekreds;ja_東経37度線;ilo_maika-37 a meridiano daya;nan_Tong-keng 37-tō͘ sòaⁿ;th_เส้นเมริเดียนที่ 37 องศาตะวันออก;tr_37. doğu meridyeni,coordinate location,,,fa_نصف النهار ۳۷ درجهٔ شرقی,fa_نصف النهار ۳۷ درجهٔ شرقی;fa_نصف النهار 37 درجه شرقی;fa_نصف النهار ۳۷ درجه شرقی,0,37
Q1186499$F02EDA12-3EC8-42D2-A7A3-EF813D796403,statement,pt_Meridiano 36 E,pt_Meridiano 36 E;fa_نصف‌النهار ۳۶ درجه شرقی;ko_동경 36도;ru_36-й меридиан восточной долготы;fr_36e méridien est;en_36th meridian east;da_36. østlige længdekreds;ja_東経36度線;ilo_maika-36 a meridiano daya;nan_Tong-keng 36-tō͘ sòaⁿ;th_เส้นเมริเดียนที่ 36 องศาตะวันออก;tr_36. doğu meridyeni,coordinate location,,,fa_نصف النهار ۳۶ درجه شرقی,fa_نصف النهار ۳۶ درجه شرقی;fa_نصف النهار ۳۶ درجهٔ شرقی;fa_نصف النهار 36 درجه شرقی,0,36
Q10539858$616B4A90-CF16-4F2D-9E63-3EFFCA02211A,statement,en_Jeevanjee Gardens,en_Jeevanjee Gardens;sv_Jeevanjee Gardens;sw_Bustani ya Jeevanjee;ceb_Jeevanjee Gardens,coordinate location,,,sv_Jeevanjee Gardens (park i Kenya),sv_Jeevanjee Gardens (park i Kenya),-1.28101,36.8195
Q10715172$923078DA-A0B8-43D8-9C4A-AE9E56721960,statement,sv_View Park Towers,sv_View Park Towers,coordinate location,,,,,-1.28916667,36.82666667
Q13123225$B9E90859-1822-408F-AF9B-4BA1C2897090,statement,sw_Kamwangi,sw_Kamwangi;en_Kamwangi;nl_Kamwangi,coordinate location,nl_nederzetting in Kenia,nl_nederzetting in Kenia,,,-0.95,36.9
Q14916266$CD235751-655E-42DE-8706-1F6EE1DA35FF,statement,en_Treetops Hotel,en_Treetops Hotel;de_Treetops Hotel;es_Hotel Treetops;fr_hôtel Treetops;ja_ツリートップス・ホテル,coordinate location,,,,,-0.35975,36.90041
Q15036534$d516e85a-4b61-ce70-1b08-52bed1cba523,statement,en_Hyrax Hill Prehistoric Site and Museum,en_Hyrax Hill Prehistoric Site and Museum;ru_Музей Хайракс Хилл,coordinate location,,,,,-0.2796,36.1055
Q15036590$C653B5D0-1F50-4D41-9FFD-B5EF027A1DB1,statement,en_Ngong Racecourse,en_Ngong Racecourse;es_Hipódromo de Ngong;ja_ンゴング競馬場,coordinate location,,,,,-1.30972222,36.74305556
Q15045465$C7B4318C-C652-48B3-8046-23315936DF44,statement,en_Gatumbi,en_Gatumbi;nl_Gatumbi,coordinate location,nl_nederzetting in Kenia,nl_nederzetting in Kenia,,,-0.78,36.97
Q15045471$C456E1D2-9826-4827-BE3C-135E09D8CC59,statement,en_Hatha-ini,en_Hatha-ini;nl_Hatha-ini,coordinate location,nl_nederzetting in Kenia,nl_nederzetting in Kenia,,,-0.5,36.9
Q15045475$A4FB104E-BB5D-41C7-A31F-F95E0FEA99EF,statement,en_Igikiro,en_Igikiro;nl_Igikiro,coordinate location,nl_nederzetting in Kenia,nl_nederzetting in Kenia,,,-0.82,37.18
Q15045493$8904A674-3B7A-424D-B896-016DA33FA283,statement,en_Kagondu,en_Kagondu;nl_Kagondu,coordinate location,nl_nederzetting in Kenia,nl_nederzetting in Kenia,,,-0.77,36.87
Q15045495$61420F19-142A-4643-BC28-0ACB32D1BB02,statement,en_Kagundo,en_Kagundo;nl_Kagundo,coordinate location,nl_nederzetting in Kenia,nl_nederzetting in Kenia,,,-0.45,36.88
Q15045504$E6AA2A81-4B8A-4A03-A457-565B1225E548,statement,en_Kamberua,en_Kamberua;nl_Kamberua,coordinate location,nl_nederzetting in Kenia,nl_nederzetting in Kenia,,,-0.73,37.2
Q15045507$459AB3FF-8E8E-4011-BBB3-8EA371BF2024,statement,en_Kampi ya Njemi,en_Kampi ya Njemi;nl_Kampi ya Njemi,coordinate location,nl_nederzetting in Kenia,nl_nederzetting in Kenia,,,-1,36.8
Q15045521$9108D365-7E70-43DA-84A9-8A44030C0CFD,statement,en_Kariguini,en_Kariguini;nl_Kariguini,coordinate location,nl_nederzetting in Kenia,nl_nederzetting in Kenia,,,-0.48,36.95
Q15045523$1E773D8A-FA74-4E98-85D2-097FBA5F8461,statement,en_Karinga,en_Karinga;nl_Karinga,coordinate location,nl_nederzetting in Kenia,nl_nederzetting in Kenia,,,-0.77,36.88
Q15045529$F6A987E2-7138-463C-ACD3-B56DB6F9446C,statement,en_Kiamabara,en_Kiamabara;nl_Kiamabara,coordinate location,nl_nederzetting in Kenia,nl_nederzetting in Kenia,,,-0.52,37
Q15045609$71EB1ED5-D3F9-42D0-8EC1-EBFA646ECAAF,statement,en_Kibanguini,en_Kibanguini;nl_Kibanguini,coordinate location,nl_nederzetting in Kenia,nl_nederzetting in Kenia,,,-1,37
Q15045611$79EEF98E-E513-4640-B93D-32E9D7099DBD,statement,en_Kinari,en_Kinari;nl_Kinari,coordinate location,nl_nederzetting in Kenia,nl_nederzetting in Kenia,,,-0.9,37
Q15045621$F8282D02-F683-41E5-9EFA-8016188C79F3,statement,en_Mbugua,en_Mbugua;nl_Mbugua,coordinate location,nl_nederzetting in Kenia,nl_nederzetting in Kenia,,,-0.78,37.08
